latitude,longitude,nb_overlap,nb_overlap_1000,nb_overlap_500,nb_overlap_200,latitude_ap,longitude_ap,id_p
41.523241,-87.400648,1044,433,319,102,41.525381,-87.418153,206_2
41.52252000000001,-87.459492,1758,285,236,41,41.523682,-87.49005,48_108
41.48445,-88.046415,2020,963,507,87,41.485474,-88.04519099999999,45_112
41.499052,-88.00997799999999,2142,970,366,117,41.50143,-88.00190500000001,71_62
41.524421,-87.438193,2643,915,740,192,41.523636,-87.44221499999999,116_22
41.525855,-87.394215,2982,231,68,29,41.52454,-87.42958800000001,123_72
41.522744,-87.516929,2161,176,92,37,41.523909,-87.479077,63_112
41.506393,-87.586802,1826,566,252,25,41.486699,-87.585239,75_98
41.524559,-87.426523,2432,461,385,314,41.52321,-87.471767,117_25
41.522741,-87.50699399999999,2161,176,92,37,41.511402,-87.560814,112_63
41.503613,-87.595006,3644,522,370,282,41.522254,-87.535607,35_1
41.52148,-87.409403,685,408,272,201,41.519592,-87.388132,191_169
41.49613,-88.013261,2177,521,403,256,41.486082,-88.031052,92_120
41.52063,-87.390586,1383,304,216,79,41.521798,-87.389388,68_160
41.521734,-87.391821,1383,304,216,79,41.521798,-87.389388,68_160
41.524345,-87.439596,2531,168,88,34,41.524515,-87.427691,89_25
41.523747,-87.477918,2034,372,198,95,41.52326,-87.494304,84_124
41.483654,-88.054868,474,382,202,158,41.480485,-88.04778700000001,39_16
41.522733,-87.517663,2116,486,445,360,41.522665,-87.45964900000001,60_10
41.524148,-87.544062,2250,124,61,24,41.52254,-87.52198,35_9
41.522683,-87.459447,2310,548,418,167,41.523965,-87.43181,123_104
41.518689,-87.384326,429,305,91,28,41.51158,-87.387986,125_181
41.511517000000005,-87.560568,2982,231,68,29,41.516768,-87.55557800000001,123_72
41.496775,-88.01282300000001,2091,674,453,96,41.506824,-87.571561,80_32
41.496509,-88.01289500000001,2489,187,71,30,41.523601,-87.546171,70_35
41.525734,-87.39687900000001,2607,1509,1151,302,41.525179,-87.421108,68_22
41.522687,-87.509073,2501,331,90,28,41.523079,-87.44661400000001,113_117
41.52178,-87.390823,2034,372,198,95,41.534731,-87.472886,84_124
41.485551,-88.051875,2204,334,143,91,41.477993,-88.064007,83_4
41.525486,-87.407472,2501,331,90,28,41.525394,-87.41643099999999,113_117
41.524473,-87.43358500000001,2257,436,345,92,41.52401,-87.480486,123_17
41.520217,-87.401555,1168,425,318,117,41.523031,-87.45152200000001,199_62
41.477886,-88.06611600000001,2358,238,197,89,41.484742,-88.04585800000001,54_30
41.521659,-87.39072399999999,2769,2559,1471,909,41.517790000000005,-87.393908,68_123
41.523142,-87.497268,1068,161,86,32,41.521466,-87.41002399999999,35_136
41.522632,-87.510935,2026,200,97,29,41.506852,-87.57268599999999,22_64
41.521776,-87.39254199999999,2769,2559,1471,909,41.521461,-87.394021,68_123
41.522795,-87.40947399999999,657,288,90,40,41.524717,-87.39422699999999,154_136
41.525148,-87.42109099999999,2607,1509,1151,302,41.524443,-87.43888199999999,68_22
41.503602,-87.59533400000001,2091,674,453,96,41.510637,-87.561987,80_32
41.506975,-87.568886,2643,794,101,28,41.486092,-88.04358,72_22
41.525341,-87.41963700000001,2257,436,345,92,41.523015,-87.445742,123_17
41.480963,-88.054747,2501,331,90,28,41.520391,-87.55243899999999,113_117
41.52077,-87.55161400000001,2250,124,61,24,41.484737,-88.045739,35_9
41.479667,-88.05491,2201,293,71,27,41.498180000000005,-88.01143,71_112
41.520186,-87.39059800000001,2210,587,539,356,41.519212,-87.390658,10_91
41.513345,-87.558359,3644,522,370,282,41.522872,-87.447675,35_1
41.517482,-87.390527,543,214,134,60,41.514927,-87.38812,69_181
41.519832,-87.39065500000001,605,368,203,64,41.521683,-87.38945299999999,59_159
41.520674,-87.55183600000001,3644,522,370,282,41.521762,-87.39016600000001,35_1
41.525483,-87.40538699999999,1062,738,431,146,41.521602,-87.39972100000001,112_160
41.524385,-87.43872999999999,2310,483,253,30,41.524558,-87.48658400000001,112_104
41.522693,-87.508204,2531,168,88,34,41.507135,-87.567886,89_25
41.52169,-87.390915,605,605,605,201,41.521693,-87.38928299999999,188_164
41.525794,-87.396327,2982,231,68,29,41.524515,-87.430743,123_72
41.519991,-87.390624,863,471,355,66,41.521826,-87.38775299999999,73_130
41.521808,-87.531542,1826,134,64,26,41.522698,-87.515465,27_98
41.524041,-87.481607,2250,496,67,26,41.522685,-87.51767,9_67
41.521397,-87.409357,375,375,287,198,41.52142,-87.410059,196_152
41.517825,-87.39057199999999,1753,199,73,28,41.523027,-87.403105,59_11
41.524425,-87.43889999999999,2201,297,117,19,41.523009,-87.452544,71_49
41.479097,-88.05809300000001,2982,231,68,29,41.485124,-88.048484,123_72
41.524217,-87.440859,2042,908,330,61,41.524368,-87.48387500000001,55_58
41.4842,-88.05488,2201,297,117,19,41.530307,-87.482991,71_49
41.524843,-87.423034,2161,176,92,37,41.52107,-87.39058000000001,112_63
41.512013,-87.55981100000001,2026,370,129,35,41.485922,-88.02616400000001,68_64
41.523051,-87.448207,2310,483,253,30,41.522875000000006,-87.50315699999999,112_104
41.525413,-87.41497,2889,1999,581,206,41.525179,-87.420794,112_73
41.523908,-87.53949,2161,176,92,37,41.505216,-87.59102999999999,112_63
41.522949,-87.547804,2034,372,198,95,41.511437,-87.560754,84_124
41.52541,-87.415357,1026,393,335,32,41.521603,-87.394006,92_12
41.525511,-87.41246600000001,3611,2773,709,59,41.525625,-87.401404,65_99
41.525437,-87.41062900000001,1062,738,431,146,41.522732,-87.401419,112_160
41.522616,-87.514477,1826,566,252,25,41.522626,-87.509569,75_98
41.522847,-87.40143099999999,871,430,335,28,41.524591,-87.428069,130_104
41.506921000000006,-87.569348,2026,370,129,35,41.486124,-88.04399799999999,68_64
41.522594,-87.45993,2007,230,64,28,41.522662,-87.514199,37_31
41.522816000000006,-87.466059,2177,521,403,256,41.523363,-87.546987,92_120
41.509308,-87.56397999999999,1826,134,64,26,41.491058,-87.585725,27_98
41.522606,-87.521229,2489,187,71,30,41.52228,-87.535682,70_35
41.50791,-87.566316,2769,154,71,27,41.486034,-88.029738,72_68
41.521626,-87.390647,2034,372,198,95,41.535432,-87.472937,84_124
41.523397,-87.5381,2358,238,197,89,41.522641,-87.517878,54_30
41.505777,-87.589488,2026,200,97,29,41.48511499999999,-88.049959,22_64
41.520186,-87.39059800000001,2210,587,539,356,41.519592,-87.390677,10_91
41.522819,-87.50238900000001,2177,521,403,256,41.506782,-87.574207,92_120
41.524174,-87.48870500000001,2007,230,64,28,41.507692,-87.566663,37_31
41.524528,-87.43011899999999,2769,154,71,27,41.525739,-87.39671399999999,72_68
41.525535,-87.406026,2607,1509,1151,302,41.524618,-87.42504600000001,68_22
41.509859,-87.56325199999999,2280,659,292,168,41.510877,-87.56154099999999,17_113
41.484829,-88.04566500000001,2201,296,180,42,41.526126000000005,-87.482827,71_124
41.522608,-87.461931,2142,970,366,117,41.525408,-87.418075,71_62
41.519807,-87.390589,2210,587,539,356,41.518323,-87.39051799999999,10_91
41.479905,-88.05471600000001,2607,1509,1151,302,41.478288,-88.044393,68_22
41.52257,-87.522895,2310,181,86,39,41.523044,-87.46847700000001,72_104
41.521017,-87.551417,2250,496,67,26,41.50680500000001,-87.572895,9_67
41.48606,-87.58799499999999,940,287,116,43,41.499501,-88.01533799999999,61_35
41.484733,-88.046286,2020,963,507,87,41.483594,-88.05485,45_112
41.522937,-87.406076,863,471,355,66,41.524452,-87.431837,130_73
41.525099,-87.389627,1826,566,252,25,41.521728,-87.39035799999999,75_98
41.497207,-88.012528,2042,908,330,61,41.501797,-88.00059999999999,55_58
41.52577,-87.396417,3611,2773,709,59,41.520948,-87.39062299999999,65_99
41.522684,-87.509753,2210,587,539,356,41.498819000000005,-88.010525,10_91
41.523606,-87.476712,2210,587,539,356,41.514842,-87.557215,10_91
41.522895,-87.547642,1826,403,342,239,41.522165,-87.54909900000001,48_98
41.506547,-87.586165,2257,436,345,92,41.485477,-88.045246,123_17
41.514687,-87.557233,2489,187,71,30,41.524283,-87.5424,70_35
41.523297,-87.472317,2091,674,453,96,41.523305,-87.47190699999999,80_32
41.523673,-87.40576800000001,605,435,164,53,41.521620000000006,-87.39339700000001,11_159
41.525459,-87.412825,2026,317,124,45,41.524345,-87.439833,64_2
41.523077,-87.44670099999999,2889,174,74,26,41.521701,-87.392065,117_73
41.506393,-87.586996,2531,168,88,34,41.486147,-88.04027,89_25
41.525854,-87.39998600000001,2201,296,180,42,41.524441,-87.436022,71_124
41.484895,-88.05476800000001,2091,674,453,96,41.485831,-88.02489100000001,80_32
41.523106,-87.47000700000001,2643,915,740,192,41.524549,-87.48509700000001,116_22
41.508742000000005,-87.565005,2026,277,102,41,41.477892,-88.066131,72_64
41.517563,-87.554885,2042,908,330,61,41.523868,-87.54565500000001,55_58
41.523091,-87.44518400000001,2265,524,353,220,41.522545,-87.462065,22_17
41.52278,-87.50154200000001,1826,134,64,26,41.524245,-87.43564500000001,27_98
41.522919,-87.457557,2889,174,74,26,41.525677,-87.398335,117_73
41.521385,-87.40946400000001,2129,225,118,61,41.500813,-88.00414500000001,185_58
41.522358,-87.394097,2280,174,83,32,41.525384,-87.41422200000001,17_116
41.523977,-87.479678,2310,548,418,167,41.522623,-87.46393599999999,123_104
41.522375,-87.526777,2432,461,385,314,41.482234,-88.05498600000001,117_25
41.505309,-87.59076300000001,2177,521,403,256,41.485734,-88.023184,92_120
41.508242,-87.56577999999999,2280,174,83,32,41.523641,-87.477039,17_116
41.521628,-87.39372900000001,545,330,173,116,41.523046,-87.39065500000001,162_186
41.525231000000005,-87.409881,822,259,79,22,41.524569,-87.41020200000001,44_158
41.481136,-88.046611,2280,174,83,32,41.518627,-87.554045,17_116
41.524478,-87.43478999999999,2161,176,92,37,41.523042,-87.44873,63_112
41.522582,-87.46045,2257,436,345,92,41.521215000000005,-87.551189,123_17
41.522363,-87.53568,2026,277,102,41,41.511748,-87.560244,72_64
41.524274,-87.48255499999999,2210,587,539,356,41.509532,-87.563778,10_91
41.52531,-87.41978800000001,2034,372,198,95,41.52787,-87.47690800000001,84_124
41.523902,-87.48968699999999,2198,425,67,25,41.523241,-87.394102,116_45
41.522616,-87.461792,2026,370,129,35,41.522652,-87.52028399999999,68_64
41.522782,-87.458433,2007,230,64,28,41.522592,-87.510671,37_31
41.523911,-87.479311,2177,521,403,256,41.513275,-87.558642,92_120
41.525218,-87.409211,1068,161,86,32,41.52435499999999,-87.410386,35_136
41.523333,-87.537914,2769,2559,1471,909,41.5221,-87.528062,68_123
41.521956,-87.534073,2265,524,353,220,41.506654,-87.58230499999999,22_17
41.506721,-87.58411400000001,2198,425,67,25,41.517452000000006,-87.55496600000001,116_45
41.523152,-87.443867,2201,296,180,42,41.525513,-87.408299,124_71
41.506762,-87.57110899999999,1826,566,252,25,41.493201,-87.58581099999999,75_98
41.521656,-87.393496,1062,738,431,146,41.521797,-87.392919,112_160
41.511991,-87.559846,2501,331,90,28,41.523106,-87.470081,113_117
41.525494,-87.410183,2091,674,453,96,41.524787,-87.42349899999999,80_32
41.523422,-87.47543999999999,2280,659,292,168,41.522811,-87.502753,17_113
41.523777,-87.47938099999999,1758,285,236,41,41.522587,-87.513758,48_108
41.517314,-87.55489,2250,124,61,24,41.478441,-88.06138999999999,35_9
41.522779,-87.452992,2358,238,197,89,41.524698,-87.423177,54_30
41.535837,-87.47216200000001,2201,296,180,42,41.506828,-87.571556,124_71
41.499848,-88.007622,2161,176,92,37,41.484138,-88.054922,112_63
41.524552,-87.425507,2552,1441,812,556,41.524563,-87.429373,2_22
41.52289,-87.46663699999999,2889,174,74,26,41.524541,-87.426281,117_73
41.478429,-88.044673,2643,915,740,192,41.506746,-87.581815,22_117
41.521168,-87.39066500000001,2265,524,353,220,41.5217,-87.391208,17_22
41.506903,-87.569295,2822,529,274,102,41.502697,-87.59779699999999,6_8
41.478614,-88.060497,940,287,116,43,41.483558,-88.030264,61_35
41.513806,-87.558127,2643,915,740,192,41.522752,-87.517382,22_117
41.52488,-87.422999,2201,296,180,42,41.523018,-87.450241,71_124
41.52306,-87.44602300000001,1880,79,34,13,41.526519,-87.375536,118_24
41.499880000000005,-88.007532,2982,231,68,29,41.509368,-87.56404200000001,123_72
41.508335,-87.56550499999999,2489,187,71,30,41.524193,-87.543734,70_35
41.521536,-87.40936900000001,685,408,272,201,41.521447,-87.40767,191_169
41.525347,-87.41556899999999,2643,915,740,192,41.52547,-87.394201,116_22
41.525384,-87.419312,2198,276,96,33,41.523241,-87.394102,29_45
41.522535,-87.520296,1826,134,64,26,41.52383,-87.479478,27_98
41.524469,-87.434247,2026,370,129,35,41.523064000000005,-87.44759,68_64
41.525087000000006,-87.419494,822,259,79,22,41.52318,-87.410234,44_158
41.524003,-87.54002399999999,2250,124,61,24,41.522635,-87.50966,35_9
41.522718000000005,-87.51746999999999,2250,124,61,24,41.518633,-87.390548,35_9
41.52266,-87.50896800000001,2552,1441,812,556,41.523382,-87.49190399999999,2_22
41.522596,-87.521034,2161,176,92,37,41.506855,-87.571656,112_63
41.52539,-87.416191,2432,461,385,314,41.524405,-87.440983,117_25
41.524454,-87.394091,2552,1441,812,556,41.525872,-87.394268,2_22
41.519747,-87.40056200000001,2129,225,118,61,41.522512,-87.536163,185_58
41.523514,-87.476383,1826,403,342,239,41.525085,-87.388647,48_98
41.519787,-87.40077,2129,225,118,61,41.523021,-87.450842,185_58
41.506688,-87.578423,3644,522,370,282,41.52241,-87.525949,35_1
41.522779,-87.501524,1826,134,64,26,41.524248,-87.435459,27_98
41.485893,-88.045976,2607,1509,1151,302,41.485043,-88.04551299999999,68_22
41.522925,-87.45614900000001,2552,1441,812,556,41.523034,-87.453688,2_22
41.525418,-87.41327600000001,2161,176,92,37,41.51741,-87.38906800000001,112_63
41.485908,-88.046062,2056,1327,1199,931,41.486095,-88.043924,60_58
41.522401,-87.461289,1826,403,342,239,41.521817,-87.38795400000001,48_98
41.497766,-88.01526,940,287,116,43,41.485976,-87.590272,35_61
41.519001,-87.390621,1062,738,431,146,41.521798,-87.389274,112_160
41.522737,-87.517278,2982,231,68,29,41.520444,-87.552385,123_72
41.506719,-87.58032999999999,2210,587,539,356,41.479982,-88.0547,10_91
41.525463,-87.41524199999999,1383,304,216,79,41.521786,-87.389371,68_160
41.522583,-87.51334999999999,2769,2559,1471,909,41.522815,-87.503103,68_123
41.524403,-87.438609,2056,1327,1199,931,41.524411,-87.484383,60_58
41.502804,-87.597391,2822,529,274,102,41.486077,-88.020157,6_8
41.525464,-87.41093699999999,2531,168,88,34,41.524468,-87.433167,25_89
41.524058,-87.544974,2769,2559,1471,909,41.522192,-87.53536400000002,68_123
41.523039,-87.40168600000001,671,671,460,131,41.521436,-87.4059,11_20
41.521731,-87.409451,605,605,605,201,41.522704,-87.409481,188_164
41.52008,-87.552488,2250,124,61,24,41.484961000000006,-88.05169599999999,35_9
41.519914,-87.390633,1758,285,236,41,41.521988,-87.38726199999999,48_108
41.535764,-87.471963,2201,296,180,42,41.506831000000005,-87.570893,124_71
41.521519,-87.40948,685,408,272,201,41.520151,-87.397536,191_169
41.522646,-87.50680200000001,1826,134,64,26,41.522843,-87.449493,27_98
41.501637,-88.001132,2142,970,366,117,41.50418,-87.593829,71_62
41.523362,-87.471913,2026,200,97,29,41.522666,-87.51032,22_64
41.52302,-87.452868,2643,915,740,192,41.52308,-87.44744399999999,22_117
41.522577,-87.46463599999998,2358,238,197,89,41.52432,-87.43551,54_30
41.52168,-87.408563,871,430,335,28,41.522973,-87.46755300000001,130_104
41.524855,-87.42308000000001,2643,915,740,192,41.525438,-87.417097,116_22
41.522757,-87.503197,1826,403,342,239,41.52409,-87.440411,48_98
41.525194,-87.414097,605,368,203,64,41.521531,-87.40263300000001,59_159
41.52207000000001,-87.534759,2531,168,88,34,41.523338,-87.47302499999999,25_89
41.5014,-88.001928,3611,2773,709,59,41.506838,-87.573939,65_99
41.49283499999999,-88.014717,1753,199,73,28,41.521471,-87.410204,59_11
41.525741,-87.39661899999999,863,471,355,66,41.521479,-87.398336,73_130
41.509911,-87.563164,2142,970,366,117,41.510996,-87.561405,71_62
41.507061,-87.38784799999999,429,305,91,28,41.521671,-87.389327,125_181
41.523071,-87.44726,1383,304,216,79,41.52211500000001,-87.401409,68_160
41.524739,-87.394018,2007,230,64,28,41.5175,-87.390493,37_31
41.524557,-87.485707,2643,794,101,28,41.522995,-87.467888,72_22
41.523115,-87.497969,2201,297,117,19,41.53145000000001,-87.45908299999999,71_49
41.499898,-88.007635,2531,168,88,34,41.517746,-87.554765,25_89
41.52432,-87.483182,2210,587,539,356,41.508826,-87.56488300000001,10_91
41.506838,-87.571379,2280,174,83,32,41.524107,-87.481167,17_116
41.523045,-87.452809,2042,430,302,279,41.522672,-87.508053,10_55
41.517751,-87.554793,2198,425,67,25,41.523078,-87.469726,116_45
41.522891,-87.40438599999999,863,471,355,66,41.524485000000006,-87.429864,130_73
41.484432,-88.04629999999999,2020,963,507,87,41.486043,-88.04450800000001,45_112
41.522651,-87.46217800000001,2432,461,385,314,41.510322,-87.562506,117_25
41.524577,-87.428552,2643,915,740,192,41.524542,-87.430107,22_117
41.52553,-87.40676400000001,2201,293,71,27,41.52539,-87.415883,71_112
41.518864,-87.553838,2198,425,67,25,41.522721,-87.464412,116_45
41.485983,-88.027837,2056,1327,1199,931,41.485857,-88.02584300000001,60_58
41.525388,-87.417707,2091,674,453,96,41.524547000000005,-87.43104100000001,80_32
41.522966,-87.45559800000001,2607,1509,1151,302,41.522974000000005,-87.46781499999999,68_22
41.52426499999999,-87.40002,1044,433,319,102,41.525497,-87.405784,206_2
41.521867,-87.53089,2265,524,353,220,41.522893,-87.466104,17_22
41.521186,-87.394016,2257,436,345,92,41.52411600000001,-87.394064,123_17
41.522911,-87.45772600000001,2210,587,539,356,41.522568,-87.51278099999999,10_91
41.501073,-88.006963,3644,522,370,282,41.524231,-87.543647,35_1
41.522576,-87.51320700000001,1826,134,64,26,41.522875000000006,-87.468556,27_98
41.521803,-87.388015,2250,496,67,26,41.5243,-87.427423,9_67
41.523112,-87.445762,2643,794,101,28,41.524464,-87.43630499999999,72_22
41.525341,-87.399189,1753,199,73,28,41.524381000000005,-87.409121,59_11
41.522866,-87.45829499999999,3611,2773,709,59,41.523066,-87.448516,65_99
41.480766,-88.045344,428,388,188,68,41.484883,-88.05473400000001,21_112
41.521621,-87.410198,688,444,357,270,41.521492,-87.409294,176_191
41.524413,-87.411495,605,435,164,53,41.521536,-87.402703,11_159
41.513278,-87.558506,1753,199,73,28,41.52141,-87.41019399999999,59_11
41.485021,-88.052023,2034,372,198,95,41.479921,-88.054717,84_124
41.520900000000005,-87.55177400000001,2531,168,88,34,41.501235,-88.002559,89_25
41.519901,-87.552929,2643,915,740,192,41.502745,-87.597652,116_22
41.501244,-88.00230499999999,2489,187,71,30,41.523763,-87.54565099999999,70_35
41.525507,-87.40940199999999,2769,2559,1471,909,41.525547,-87.407333,68_123
41.521689,-87.39323700000001,2432,461,385,314,41.521819,-87.39377699999999,117_25
41.520212,-87.390541,1026,393,335,32,41.522162,-87.38833699999999,92_12
41.524071000000006,-87.48910099999999,2265,524,353,220,41.509706,-87.563501,22_17
41.52281,-87.45860699999999,2607,1509,1151,302,41.52338399999999,-87.472174,68_22
41.521469,-87.390645,2042,908,330,61,41.524412000000005,-87.43673000000001,55_58
41.506698,-87.583273,2056,1327,1199,931,41.506692,-87.58146,60_58
41.523207,-87.49582099999999,2358,238,197,89,41.523517,-87.475593,54_30
41.523191,-87.546964,2250,124,61,24,41.501675,-88.000701,35_9
41.483565,-88.04644,2280,174,83,32,41.519353,-87.553413,17_116
41.524474,-87.434468,2026,370,129,35,41.523031,-87.451075,68_64
41.510659,-87.561929,2034,372,198,95,41.506722,-87.57929,84_124
41.525528,-87.403233,2310,483,253,30,41.524258,-87.393907,112_104
41.520921,-87.390589,2607,1509,1151,302,41.522614,-87.394121,68_22
41.485748,-88.022237,3611,2773,709,59,41.486113,-88.03123299999999,65_99
41.52234000000001,-87.38730299999999,605,368,203,64,41.521567,-87.396815,59_159
41.524461,-87.436235,2042,430,302,279,41.522822,-87.466288,10_55
41.524466,-87.484247,2310,181,86,39,41.52542,-87.41512,72_104
41.522806,-87.394087,2026,370,129,35,41.51991699999999,-87.39056000000001,68_64
41.521441,-87.411073,605,435,164,53,41.521407,-87.409717,11_159
41.475667,-88.065973,2489,187,71,30,41.518416,-87.55392599999999,70_35
41.522463,-87.460214,1068,161,86,32,41.52145900000001,-87.41007499999999,35_136
41.506878,-87.569586,2116,486,445,360,41.524499,-87.48565199999999,60_10
41.520017,-87.552553,2250,124,61,24,41.485068,-88.05322399999999,35_9
41.510693,-87.561638,3644,522,370,282,41.524332,-87.484559,35_1
41.522603,-87.52136899999999,2210,587,539,356,41.489867,-88.01627699999999,10_91
41.521988,-87.41164199999999,605,435,164,53,41.521441,-87.40598200000001,11_159
41.520235,-87.40149100000001,1168,425,318,117,41.523045,-87.450499,199_62
41.523008,-87.450782,1880,79,34,13,41.526458000000005,-87.37558999999999,118_24
41.523439,-87.474167,1383,304,216,79,41.522687,-87.407388,68_160
41.506669,-87.38818300000001,367,189,82,25,41.51112199999999,-87.387849,146_192
41.523088,-87.469686,1880,79,34,13,41.520336,-87.38479600000001,118_24
41.48582,-88.025443,2142,970,366,117,41.487085,-88.018241,71_62
41.525219,-87.42070700000001,2161,176,92,37,41.52344600000001,-87.442677,63_112
41.522596,-87.46381799999999,2280,174,83,32,41.524089,-87.441273,17_116
41.52532599999999,-87.39433100000001,1753,199,73,28,41.524412000000005,-87.40840899999999,59_11
41.517192,-87.55521,2607,1509,1151,302,41.514399,-87.557615,68_22
41.521826,-87.53161,2204,334,143,91,41.506817,-87.56954900000001,83_4
41.523211,-87.47102500000001,2161,176,92,37,41.522665,-87.45965399999999,63_112
41.516335,-87.555985,2026,317,124,45,41.52266,-87.50896800000001,64_2
41.525512,-87.40810499999999,2432,461,385,314,41.525608000000005,-87.409558,117_25
41.52298,-87.456828,3611,2773,709,59,41.523082,-87.447764,65_99
41.522525,-87.52350700000001,2607,1509,1151,302,41.522492,-87.525492,68_22
41.513783,-87.558266,2142,970,366,117,41.521862,-87.53275400000001,71_62
41.517645,-87.39048500000001,1753,199,73,28,41.522653,-87.40060299999999,59_11
41.524525,-87.42892599999999,2310,548,418,167,41.52011400000001,-87.390641,123_104
41.52427,-87.54109399999999,2310,181,86,39,41.523785,-87.47796,72_104
41.525295,-87.419789,1026,393,335,32,41.521477,-87.395608,92_12
41.51324400000001,-87.387924,739,242,164,38,41.525666,-87.398747,181_6
41.524488,-87.394054,2164,305,273,118,41.5257,-87.396815,76_39
41.525435,-87.408413,2042,908,330,61,41.523623,-87.47707700000001,55_58
41.523022,-87.45342699999999,1383,186,102,18,41.521419,-87.397891,22_160
41.524260000000005,-87.482536,2198,425,67,25,41.521732,-87.390991,116_45
41.479905,-88.05471600000001,2607,1509,1151,302,41.478172,-88.040762,68_22
41.523496,-87.473537,2026,200,97,29,41.522712,-87.51450000000001,22_64
41.506744,-87.580679,2026,200,97,29,41.486135,-88.045013,22_64
41.51974,-87.400802,2129,225,118,61,41.521849,-87.531687,185_58
41.522609,-87.520626,2026,370,129,35,41.506689,-87.58434199999999,68_64
41.487542000000005,-88.01772199999999,2257,436,345,92,41.478016,-88.040463,123_17
41.524494,-87.394084,2531,168,88,34,41.524835,-87.42318300000001,25_89
41.536681,-87.473917,2201,296,180,42,41.512032,-87.559862,124_71
41.525715,-87.39732900000001,2164,468,388,173,41.52594,-87.39445599999999,90_29
41.523067,-87.44685600000001,2201,293,71,27,41.524526,-87.427477,71_112
41.52263,-87.510724,2489,187,71,30,41.521930000000005,-87.53436900000001,70_35
41.521531,-87.550707,2201,296,180,42,41.52852299999999,-87.47654399999999,71_124
41.525418,-87.413241,1062,738,431,146,41.522858,-87.402267,112_160
41.524219,-87.540707,2643,794,101,28,41.522873,-87.49947700000001,72_22
41.486132,-88.04167299999999,2201,296,180,42,41.527793,-87.482174,71_124
41.523886000000005,-87.441738,2310,483,253,30,41.523549,-87.491012,112_104
41.521973,-87.52915800000001,2769,2559,1471,909,41.52263,-87.519373,68_123
41.521489,-87.405374,1044,433,319,102,41.523037,-87.44628800000001,206_2
41.50898,-87.56467199999999,2026,317,124,45,41.522549,-87.52283299999999,64_2
41.521677,-87.409351,685,408,272,201,41.522082,-87.409478,191_169
41.523565,-87.47637,2501,331,90,28,41.524484,-87.436018,113_117
41.511246,-87.561011,2280,659,292,168,41.512025,-87.559769,17_113
41.525134,-87.420753,2310,548,418,167,41.518541,-87.390554,123_104
41.521051,-87.390606,2164,468,388,173,41.519781,-87.390571,90_29
41.52167,-87.39877200000001,751,751,751,413,41.521589000000006,-87.39976399999999,19_189
41.490573000000005,-88.015962,2201,296,180,42,41.529362,-87.476745,71_124
41.519178,-87.55356499999999,2432,461,385,314,41.475579,-88.066006,117_25
41.49765,-88.033693,777,777,777,777,41.49765,-88.033693,174_86
41.523239,-87.54732700000001,2531,168,88,34,41.524016,-87.480425,25_89
41.523867,-87.47892599999999,1383,304,216,79,41.5216,-87.40857799999999,68_160
41.475517,-88.066489,2116,486,445,360,41.489949,-88.016222,60_10
41.521755000000006,-87.389468,2204,334,143,91,41.522413,-87.461708,83_4
41.52457999999999,-87.42511699999999,2982,231,68,29,41.522986,-87.455712,123_72
41.52586,-87.39440199999999,2034,372,198,95,41.532449,-87.476642,84_124
41.524295,-87.4835,2265,524,353,220,41.52302,-87.452868,17_22
41.479905,-88.05471600000001,2769,2559,1471,909,41.485096000000006,-88.04903,68_123
41.525483,-87.3942,2042,430,302,279,41.525682,-87.39791600000001,10_55
41.52241,-87.535838,2201,296,180,42,41.527759,-87.4815,71_124
41.524531,-87.48602500000001,2161,176,92,37,41.522091,-87.53474,112_63
41.521818,-87.53135200000001,1826,566,252,25,41.512339,-87.559265,75_98
41.523078,-87.47107799999999,2358,238,197,89,41.52311399999999,-87.443047,54_30
41.524485000000006,-87.39407800000001,2164,305,273,118,41.525708,-87.39666100000001,76_39
41.522474,-87.52587799999999,2769,154,71,27,41.524549,-87.486037,72_68
41.522962,-87.457212,2265,524,353,220,41.522975,-87.498469,22_17
41.48499,-88.04528099999999,2501,331,90,28,41.522667,-87.53651599999999,113_117
41.519986,-87.552795,2161,176,92,37,41.500531,-88.00514,112_63
41.524318,-87.483871,2280,174,83,32,41.523072,-87.447582,17_116
41.524594,-87.42472900000001,1026,393,335,32,41.521659,-87.397024,92_12
41.521845000000006,-87.530815,1826,403,342,239,41.52271,-87.50677100000001,48_98
41.523889,-87.479354,1880,79,34,13,41.520246,-87.39059499999999,118_24
41.497643,-88.03268899999999,777,777,777,777,41.497643,-88.03268899999999,174_86
41.522693,-87.46325999999999,2257,436,345,92,41.516869,-87.555461,123_17
41.480009,-88.05456099999999,2358,238,197,89,41.485946000000006,-88.03092199999999,54_30
41.525152,-87.39059900000001,803,220,163,40,41.521652,-87.393321,1_198
41.522807,-87.458478,2982,231,68,29,41.523742,-87.4903,123_72
41.482536,-88.03063399999999,940,287,116,43,41.483538,-88.030242,61_35
41.524298,-87.487823,1758,285,236,41,41.521799,-87.533006,48_108
41.523817,-87.47867099999999,2643,915,740,192,41.522702,-87.50803099999999,116_22
41.48613,-88.03201800000001,3611,2773,709,59,41.486038,-88.04498,65_99
41.523258,-87.399908,2142,970,366,117,41.518088,-87.39005900000001,71_62
41.518831,-87.38387399999999,429,305,91,28,41.510994,-87.388217,125_181
41.521497,-87.40992,863,471,355,66,41.523513,-87.442554,130_73
41.523059,-87.450203,2643,915,740,192,41.523091,-87.44438399999999,22_117
41.523218,-87.47120500000001,2210,587,539,356,41.522095,-87.54956,10_91
