latitude,longitude,timestamp,id
41.478449,-88.061203,09:17:07,1
41.478474999999996,-88.061074,09:17:08,1
41.478500000000004,-88.060944,09:17:09,1
41.478526,-88.060815,09:17:10,1
41.478550999999996,-88.060684,09:17:11,1
41.478576999999994,-88.06055099999999,09:17:12,1
41.478602,-88.06041800000001,09:17:13,1
41.478626999999996,-88.060284,09:17:14,1
41.478653,-88.060149,09:17:15,1
41.478679,-88.060013,09:17:16,1
41.478705,-88.059879,09:17:17,1
41.47873,-88.059747,09:17:18,1
41.478755,-88.059616,09:17:19,1
41.478779,-88.05948599999999,09:17:20,1
41.478801999999995,-88.05935799999999,09:17:21,1
41.478825,-88.059232,09:17:22,1
41.478848,-88.059107,09:17:23,1
41.478872,-88.058982,09:17:24,1
41.478896000000006,-88.05885500000001,09:17:25,1
41.478919999999995,-88.058729,09:17:26,1
41.478945,-88.058602,09:17:27,1
41.478969,-88.058474,09:17:28,1
41.478993,-88.058346,09:17:29,1
41.479017000000006,-88.05822,09:17:30,1
41.479040999999995,-88.058094,09:17:31,1
41.479065,-88.057968,09:17:32,1
41.479089,-88.05784299999999,09:17:33,1
41.479113,-88.057717,09:17:34,1
41.479137,-88.05759099999999,09:17:35,1
41.479161000000005,-88.057467,09:17:36,1
41.479184,-88.057345,09:17:37,1
41.479206999999995,-88.057224,09:17:38,1
41.479229,-88.05710499999999,09:17:39,1
41.479251000000005,-88.056986,09:17:40,1
41.479273000000006,-88.056865,09:17:41,1
41.479296000000005,-88.056744,09:17:42,1
41.479319,-88.056623,09:17:43,1
41.479341999999995,-88.05650100000001,09:17:44,1
41.479365,-88.056381,09:17:45,1
41.479388,-88.056263,09:17:46,1
41.47941,-88.056148,09:17:47,1
41.479431000000005,-88.056035,09:17:48,1
41.479451,-88.05592399999999,09:17:49,1
41.479471000000004,-88.055816,09:17:50,1
41.47949,-88.05571099999999,09:17:51,1
41.479509,-88.05561,09:17:52,1
41.47952599999999,-88.05551299999999,09:17:53,1
41.47954300000001,-88.055422,09:17:54,1
41.479558,-88.05533799999999,09:17:55,1
41.47957099999999,-88.055262,09:17:56,1
41.479582,-88.055196,09:17:57,1
41.47959,-88.05514,09:17:58,1
41.479594,-88.05509599999999,09:17:59,1
41.479594999999996,-88.055058,09:18:00,1
41.479583000000005,-88.05502899999999,09:18:01,1
41.479564,-88.05502200000001,09:18:02,1
41.479549999999996,-88.055017,09:18:03,1
41.479533,-88.05500099999999,09:18:04,1
41.479519,-88.05498100000001,09:18:05,1
41.479509,-88.054954,09:18:06,1
41.4795,-88.054928,09:18:07,1
41.479490999999996,-88.054902,09:18:08,1
41.479482,-88.054875,09:18:09,1
41.479484,-88.05489100000001,09:18:10,1
41.479478,-88.05487600000001,09:18:11,1
41.479469,-88.05486300000001,09:18:12,1
41.479462000000005,-88.05485,09:18:13,1
41.479454,-88.054845,09:18:14,1
41.479448000000005,-88.054836,09:18:15,1
41.479440000000004,-88.05481900000001,09:18:16,1
41.479431999999996,-88.054804,09:18:17,1
41.479468,-88.05482,09:18:18,1
41.47946700000001,-88.054823,09:18:19,1
41.479459,-88.054835,09:18:20,1
41.479469,-88.05485800000001,09:18:21,1
41.47946700000001,-88.054869,09:18:22,1
41.479461,-88.054884,09:18:23,1
41.479458,-88.054897,09:18:24,1
41.479452,-88.05491599999999,09:18:25,1
41.479443,-88.054936,09:18:26,1
41.479464,-88.054979,09:18:27,1
41.479462000000005,-88.054963,09:18:28,1
41.479466,-88.054964,09:18:29,1
41.47947,-88.054965,09:18:30,1
41.47947,-88.054965,09:18:31,1
41.47947,-88.054965,09:18:32,1
41.47947,-88.054965,09:18:33,1
41.47947,-88.054965,09:18:34,1
41.47947,-88.054965,09:18:35,1
41.47947,-88.054965,09:18:36,1
41.47947,-88.054965,09:18:37,1
41.47947,-88.054965,09:18:38,1
41.47947,-88.054965,09:18:39,1
41.47947,-88.054965,09:18:40,1
41.47947,-88.054965,09:18:41,1
41.47947,-88.054965,09:18:42,1
41.47947,-88.054965,09:18:43,1
41.47947,-88.054965,09:18:44,1
41.47947,-88.054965,09:18:45,1
41.47947,-88.054965,09:18:46,1
41.47947,-88.054965,09:18:47,1
41.47947,-88.054965,09:18:48,1
41.47947,-88.054965,09:18:49,1
41.47947,-88.054965,09:18:50,1
41.47947,-88.054965,09:18:51,1
41.47947,-88.054965,09:18:52,1
41.47947,-88.054965,09:18:53,1
41.47947,-88.054965,09:18:54,1
41.47947,-88.054965,09:18:55,1
41.47947,-88.054965,09:18:56,1
41.47947,-88.054965,09:18:57,1
41.47947,-88.054965,09:18:58,1
41.47947,-88.054965,09:18:59,1
41.47947,-88.054965,09:19:00,1
41.47947,-88.054965,09:19:01,1
41.47947,-88.054965,09:19:02,1
41.47947,-88.054965,09:19:03,1
41.47947,-88.054965,09:19:04,1
41.47947,-88.054965,09:19:05,1
41.47947,-88.054965,09:19:06,1
41.47947,-88.054965,09:19:07,1
41.47947,-88.054965,09:19:08,1
41.47947,-88.054965,09:19:09,1
41.47947,-88.054965,09:19:10,1
41.47947,-88.054965,09:19:11,1
41.47947,-88.054965,09:19:12,1
41.47947,-88.054965,09:19:13,1
41.47947,-88.054965,09:19:14,1
41.47947,-88.054965,09:19:15,1
41.47947,-88.054965,09:19:16,1
41.47947,-88.054965,09:19:17,1
41.47947,-88.054965,09:19:18,1
41.47947,-88.054965,09:19:19,1
41.47947,-88.054965,09:19:20,1
41.47947,-88.054965,09:19:21,1
41.47947,-88.054965,09:19:22,1
41.47947,-88.054965,09:19:23,1
41.47947,-88.054965,09:19:24,1
41.47947,-88.054965,09:19:25,1
41.47947,-88.054965,09:19:26,1
41.47947,-88.054965,09:19:27,1
41.47947,-88.054965,09:19:28,1
41.47947,-88.054965,09:19:29,1
41.47947,-88.054965,09:19:30,1
41.47947,-88.054965,09:19:31,1
41.47947,-88.054965,09:19:32,1
41.47947,-88.054965,09:19:33,1
41.47947,-88.054965,09:19:34,1
41.47947,-88.054965,09:19:35,1
41.47947,-88.054965,09:19:36,1
41.47947,-88.054965,09:19:37,1
41.47947,-88.054965,09:19:38,1
41.47947,-88.054965,09:19:39,1
41.47947,-88.054965,09:19:40,1
41.47947,-88.054965,09:19:41,1
41.47947,-88.054965,09:19:42,1
41.47947,-88.054965,09:19:43,1
41.47947,-88.054965,09:19:44,1
41.47947,-88.054965,09:19:45,1
41.47947,-88.054965,09:19:46,1
41.47947,-88.054965,09:19:47,1
41.47947,-88.054965,09:19:48,1
41.47947,-88.054965,09:19:49,1
41.47947,-88.054965,09:19:50,1
41.47947,-88.054965,09:19:51,1
41.47947,-88.054965,09:19:52,1
41.47947,-88.054965,09:19:53,1
41.47947,-88.054965,09:19:54,1
41.47947,-88.054965,09:19:55,1
41.47947,-88.054965,09:19:56,1
41.47947,-88.054965,09:19:57,1
41.47947,-88.054965,09:19:58,1
41.47947,-88.054965,09:19:59,1
41.47947,-88.054965,09:20:00,1
41.47947,-88.054965,09:20:01,1
41.47947,-88.054965,09:20:02,1
41.47947,-88.054965,09:20:03,1
41.47947,-88.054965,09:20:04,1
41.47947,-88.054965,09:20:05,1
41.47947,-88.054965,09:20:06,1
41.47947,-88.054965,09:20:07,1
41.47947,-88.054965,09:20:08,1
41.47947,-88.054965,09:20:09,1
41.47947,-88.054965,09:20:10,1
41.47947,-88.054965,09:20:11,1
41.47947,-88.054965,09:20:12,1
41.47947,-88.054965,09:20:13,1
41.47947,-88.054965,09:20:14,1
41.47947,-88.054965,09:20:15,1
41.47947,-88.054965,09:20:16,1
41.47947,-88.054965,09:20:17,1
41.47947,-88.054965,09:20:18,1
41.47947,-88.054965,09:20:19,1
41.47947,-88.054965,09:20:20,1
41.47947,-88.054965,09:20:21,1
41.47947,-88.054965,09:20:22,1
41.47947,-88.054965,09:20:23,1
41.47947,-88.054965,09:20:24,1
41.47947,-88.054965,09:20:25,1
41.47947,-88.054965,09:20:26,1
41.47947,-88.054965,09:20:27,1
41.47947,-88.054965,09:20:28,1
41.47947,-88.054965,09:20:29,1
41.47947,-88.054965,09:20:30,1
41.47947,-88.054965,09:20:31,1
41.47947,-88.054965,09:20:32,1
41.47947,-88.054965,09:20:33,1
41.47947,-88.054965,09:20:34,1
41.47947,-88.054965,09:20:35,1
41.47947,-88.054965,09:20:36,1
41.47947,-88.054965,09:20:37,1
41.47947,-88.054965,09:20:38,1
41.47947,-88.054965,09:20:39,1
41.47947,-88.054965,09:20:40,1
41.47947,-88.054965,09:20:41,1
41.47947,-88.054965,09:20:42,1
41.47947,-88.054965,09:20:43,1
41.47947,-88.054965,09:20:44,1
41.47947,-88.054965,09:20:45,1
41.47947,-88.054965,09:20:46,1
41.47947,-88.054965,09:20:47,1
41.47947,-88.054965,09:20:48,1
41.47947,-88.054965,09:20:49,1
41.47947,-88.054965,09:20:50,1
41.47947,-88.054965,09:20:51,1
41.47947,-88.054965,09:20:52,1
41.47947,-88.054965,09:20:53,1
41.47947,-88.054965,09:20:54,1
41.47947,-88.054965,09:20:55,1
41.47947,-88.054965,09:20:56,1
41.47947,-88.054965,09:20:57,1
41.47947,-88.054965,09:20:58,1
41.47947,-88.054965,09:20:59,1
41.47947,-88.054965,09:21:00,1
41.47947,-88.054965,09:21:01,1
41.47947,-88.054965,09:21:02,1
41.47947,-88.054965,09:21:03,1
41.47947,-88.054965,09:21:04,1
41.479431999999996,-88.054988,09:21:05,1
41.479431999999996,-88.05499400000001,09:21:06,1
41.479431999999996,-88.05499599999999,09:21:07,1
41.479452,-88.055025,09:21:08,1
41.479479,-88.05504300000001,09:21:09,1
41.479507000000005,-88.05505699999999,09:21:10,1
41.479534,-88.05506600000001,09:21:11,1
41.479558,-88.055077,09:21:12,1
41.479577,-88.055083,09:21:13,1
41.479587,-88.05508599999999,09:21:14,1
41.479592000000004,-88.05508599999999,09:21:15,1
41.479596,-88.05508400000001,09:21:16,1
41.479599,-88.055082,09:21:17,1
41.479599,-88.055082,09:21:18,1
41.479599,-88.055082,09:21:19,1
41.479599,-88.055082,09:21:20,1
41.479599,-88.055082,09:21:21,1
41.479599,-88.055082,09:21:22,1
41.479599,-88.055082,09:21:23,1
41.479599,-88.055082,09:21:24,1
41.479599,-88.055082,09:21:25,1
41.479599,-88.055082,09:21:26,1
41.479599,-88.055082,09:21:27,1
41.479599,-88.055082,09:21:28,1
41.479599,-88.055082,09:21:29,1
41.479599,-88.055082,09:21:30,1
41.479599,-88.055082,09:21:31,1
41.479599,-88.055082,09:21:32,1
41.479599,-88.055082,09:21:33,1
41.479599,-88.055082,09:21:34,1
41.479599,-88.055082,09:21:35,1
41.479599,-88.055082,09:21:36,1
41.479599,-88.055082,09:21:37,1
41.479599,-88.055082,09:21:38,1
41.479599,-88.055082,09:21:39,1
41.479599,-88.055082,09:21:40,1
41.479599,-88.055082,09:21:41,1
41.479599,-88.055082,09:21:42,1
41.479599,-88.055082,09:21:43,1
41.479599,-88.055082,09:21:44,1
41.479599,-88.055082,09:21:45,1
41.479599,-88.055082,09:21:46,1
41.479599,-88.055082,09:21:47,1
41.479599,-88.055082,09:21:48,1
41.479599,-88.055082,09:21:49,1
41.479599,-88.055082,09:21:50,1
41.479599,-88.055082,09:21:51,1
41.479599,-88.055082,09:21:52,1
41.479599,-88.055082,09:21:53,1
41.479599,-88.055082,09:21:54,1
41.479599,-88.055082,09:21:55,1
41.479599,-88.055082,09:21:56,1
41.479599,-88.055082,09:21:57,1
41.479599,-88.055082,09:21:58,1
41.479599,-88.055082,09:21:59,1
41.479599,-88.055082,09:22:00,1
41.479599,-88.055082,09:22:01,1
41.479599,-88.055082,09:22:02,1
41.479639999999996,-88.05506799999999,09:22:03,1
41.479646,-88.055072,09:22:04,1
41.479656999999996,-88.055074,09:22:05,1
41.47967,-88.05506600000001,09:22:06,1
41.479681,-88.055047,09:22:07,1
41.479691,-88.05501899999999,09:22:08,1
41.4797,-88.054985,09:22:09,1
41.479708,-88.05494800000001,09:22:10,1
41.479715,-88.05491099999999,09:22:11,1
41.479718999999996,-88.054875,09:22:12,1
41.47972300000001,-88.054845,09:22:13,1
41.479725,-88.05482400000001,09:22:14,1
41.479726,-88.054812,09:22:15,1
41.479725,-88.054809,09:22:16,1
41.479724,-88.054808,09:22:17,1
41.479721,-88.054808,09:22:18,1
41.479721,-88.054808,09:22:19,1
41.479721,-88.054808,09:22:20,1
41.479721,-88.054808,09:22:21,1
41.479721,-88.054808,09:22:22,1
41.479721,-88.054808,09:22:23,1
41.479721,-88.054808,09:22:24,1
41.479721,-88.054808,09:22:25,1
41.479721,-88.054808,09:22:26,1
41.479721,-88.054808,09:22:27,1
41.479721,-88.054808,09:22:28,1
41.479721,-88.054808,09:22:29,1
41.479721,-88.054808,09:22:30,1
41.479721,-88.054808,09:22:31,1
41.479721,-88.054808,09:22:32,1
41.479721,-88.054808,09:22:33,1
41.479721,-88.054808,09:22:34,1
41.479721,-88.054808,09:22:35,1
41.479721,-88.054808,09:22:36,1
41.479721,-88.054808,09:22:37,1
41.479708,-88.054799,09:22:38,1
41.479713000000004,-88.054774,09:22:39,1
41.47972,-88.054743,09:22:40,1
41.479736,-88.054693,09:22:41,1
41.479772999999994,-88.05464900000001,09:22:42,1
41.479816,-88.054617,09:22:43,1
41.479862000000004,-88.054598,09:22:44,1
41.479926,-88.05459300000001,09:22:45,1
41.479984,-88.05459300000001,09:22:46,1
41.480046,-88.054598,09:22:47,1
41.480109,-88.054603,09:22:48,1
41.480175,-88.054608,09:22:49,1
41.480245000000004,-88.05461199999999,09:22:50,1
41.480318,-88.05461799999999,09:22:51,1
41.480392,-88.054624,09:22:52,1
41.480469,-88.054629,09:22:53,1
41.480548,-88.05463400000001,09:22:54,1
41.48063,-88.054638,09:22:55,1
41.480712999999994,-88.054642,09:22:56,1
41.4808,-88.054645,09:22:57,1
41.480889,-88.05464900000001,09:22:58,1
41.48098,-88.05465399999999,09:22:59,1
41.481072000000005,-88.054658,09:23:00,1
41.481167,-88.05466200000001,09:23:01,1
41.481264,-88.054666,09:23:02,1
41.481363,-88.05467,09:23:03,1
41.481463000000005,-88.05467399999999,09:23:04,1
41.481562999999994,-88.05467800000001,09:23:05,1
41.481664,-88.054682,09:23:06,1
41.481764999999996,-88.054686,09:23:07,1
41.481865,-88.054691,09:23:08,1
41.481966,-88.054696,09:23:09,1
41.482067,-88.0547,09:23:10,1
41.482165,-88.054705,09:23:11,1
41.482263,-88.054712,09:23:12,1
41.48236299999999,-88.05471600000001,09:23:13,1
41.482464,-88.05472100000001,09:23:14,1
41.482565,-88.05472599999999,09:23:15,1
41.482665,-88.05472900000001,09:23:16,1
41.482763000000006,-88.054733,09:23:17,1
41.482861,-88.054737,09:23:18,1
41.482960000000006,-88.05474099999999,09:23:19,1
41.483047,-88.054747,09:23:20,1
41.483135000000004,-88.054751,09:23:21,1
41.483222999999995,-88.05475399999999,09:23:22,1
41.48331,-88.05475700000001,09:23:23,1
41.483484,-88.05476300000001,09:23:25,1
41.483571000000005,-88.054766,09:23:26,1
41.483661000000005,-88.054777,09:23:27,1
41.483757,-88.054788,09:23:28,1
41.483850000000004,-88.054793,09:23:29,1
41.483939,-88.054799,09:23:30,1
41.484018999999996,-88.05480100000001,09:23:31,1
41.484098,-88.054804,09:23:32,1
41.484182000000004,-88.054807,09:23:33,1
41.484258,-88.05481100000002,09:23:34,1
41.484312,-88.054813,09:23:35,1
41.484373,-88.05481400000001,09:23:36,1
41.484432999999996,-88.054815,09:23:37,1
41.484489,-88.05481599999999,09:23:38,1
41.484545,-88.054818,09:23:39,1
41.484596,-88.05482,09:23:40,1
41.484643999999996,-88.054822,09:23:41,1
41.484691000000005,-88.054823,09:23:42,1
41.484738,-88.054822,09:23:43,1
41.484776000000004,-88.054817,09:23:44,1
41.484762,-88.05482900000001,09:23:45,1
41.484773,-88.054831,09:23:46,1
41.484790000000004,-88.054832,09:23:47,1
41.484818999999995,-88.054828,09:23:48,1
41.484840999999996,-88.054825,09:23:49,1
41.484862,-88.054793,09:23:50,1
41.484891,-88.054751,09:23:51,1
41.484904,-88.054695,09:23:52,1
41.48491,-88.05462600000001,09:23:53,1
41.484915,-88.054547,09:23:54,1
41.484913999999996,-88.054454,09:23:55,1
41.484915,-88.054364,09:23:56,1
41.484913999999996,-88.05427,09:23:57,1
41.484913,-88.054172,09:23:58,1
41.484924,-88.054065,09:23:59,1
41.484924,-88.053956,09:24:00,1
41.484925000000004,-88.05384400000001,09:24:01,1
41.484925000000004,-88.05373100000001,09:24:02,1
41.484953999999995,-88.053609,09:24:03,1
41.484968,-88.05348599999999,09:24:04,1
41.484979,-88.05336100000001,09:24:05,1
41.484988,-88.05323200000001,09:24:06,1
41.484996,-88.0531,09:24:07,1
41.485002,-88.052963,09:24:08,1
41.485002,-88.05282199999999,09:24:09,1
41.484998999999995,-88.05268099999999,09:24:10,1
41.484998999999995,-88.052538,09:24:11,1
41.485,-88.052391,09:24:12,1
41.484998999999995,-88.052241,09:24:13,1
41.484998,-88.052089,09:24:14,1
41.484998,-88.051937,09:24:15,1
41.484998999999995,-88.051783,09:24:16,1
41.485003999999996,-88.051628,09:24:17,1
41.485009,-88.05147199999999,09:24:18,1
41.485014,-88.051316,09:24:19,1
41.485017,-88.051161,09:24:20,1
41.485022,-88.051006,09:24:21,1
41.485028,-88.050849,09:24:22,1
41.485034999999996,-88.050692,09:24:23,1
41.485043999999995,-88.050535,09:24:24,1
41.485045,-88.05037700000001,09:24:25,1
41.485049,-88.05022199999999,09:24:26,1
41.485051999999996,-88.05006999999999,09:24:27,1
41.485053,-88.04992200000001,09:24:28,1
41.485053,-88.04977600000001,09:24:29,1
41.485060000000004,-88.049632,09:24:30,1
41.485060000000004,-88.049489,09:24:31,1
41.485071,-88.04934999999999,09:24:32,1
41.485079,-88.049211,09:24:33,1
41.485092,-88.049074,09:24:34,1
41.485102,-88.04893899999999,09:24:35,1
41.485109,-88.04880499999999,09:24:36,1
41.48511499999999,-88.04867200000001,09:24:37,1
41.485121,-88.048539,09:24:38,1
41.485119000000005,-88.04840700000001,09:24:39,1
41.485118,-88.04827499999999,09:24:40,1
41.485078,-88.04813899999999,09:24:41,1
41.485060000000004,-88.04800499999999,09:24:42,1
41.485048,-88.047871,09:24:43,1
41.485029999999995,-88.04773300000001,09:24:44,1
41.485008,-88.047601,09:24:45,1
41.484936,-88.04722,09:24:48,1
41.484908,-88.047125,09:24:49,1
41.484891,-88.047084,09:24:50,1
41.484885999999996,-88.04699000000001,09:24:51,1
41.48487,-88.04690000000001,09:24:52,1
41.484854999999996,-88.046813,09:24:53,1
41.484835999999994,-88.04673500000001,09:24:54,1
41.484818,-88.04666499999999,09:24:55,1
41.484809,-88.046616,09:24:56,1
41.484803,-88.046583,09:24:57,1
41.484798,-88.046571,09:24:58,1
41.484797,-88.046569,09:24:59,1
41.484795999999996,-88.04657300000001,09:25:00,1
41.484795999999996,-88.046576,09:25:01,1
41.484795999999996,-88.046576,09:25:02,1
41.484795999999996,-88.046576,09:25:03,1
41.484795999999996,-88.046576,09:25:04,1
41.484795999999996,-88.046576,09:25:05,1
41.484795999999996,-88.046576,09:25:06,1
41.484795999999996,-88.046576,09:25:07,1
41.484795999999996,-88.046576,09:25:08,1
41.484795999999996,-88.046576,09:25:09,1
41.484795999999996,-88.046576,09:25:10,1
41.484795999999996,-88.046576,09:25:11,1
41.484795999999996,-88.046576,09:25:12,1
41.484795999999996,-88.046576,09:25:13,1
41.484795999999996,-88.046576,09:25:14,1
41.484795999999996,-88.046576,09:25:15,1
41.484795999999996,-88.046576,09:25:16,1
41.484795999999996,-88.046576,09:25:17,1
41.484795999999996,-88.046576,09:25:18,1
41.484795999999996,-88.046576,09:25:19,1
41.484795999999996,-88.046576,09:25:20,1
41.484795999999996,-88.046576,09:25:21,1
41.484795999999996,-88.046576,09:25:22,1
41.484795000000005,-88.04659,09:25:23,1
41.484792999999996,-88.04657900000001,09:25:24,1
41.484790999999994,-88.04656000000001,09:25:25,1
41.484788,-88.046534,09:25:26,1
41.484783,-88.046501,09:25:27,1
41.484778,-88.04646199999999,09:25:28,1
41.484772,-88.046414,09:25:29,1
41.484767000000005,-88.04636099999999,09:25:30,1
41.484762,-88.046307,09:25:31,1
41.484757,-88.046253,09:25:32,1
41.484753,-88.046196,09:25:33,1
41.484750000000005,-88.046134,09:25:34,1
41.484745999999994,-88.04606700000001,09:25:35,1
41.484744,-88.045996,09:25:36,1
41.48474,-88.04592199999999,09:25:37,1
41.484738,-88.045849,09:25:38,1
41.484739,-88.045777,09:25:39,1
41.48474,-88.045706,09:25:40,1
41.484743,-88.045636,09:25:41,1
41.484750000000005,-88.04556500000001,09:25:42,1
41.484788,-88.045507,09:25:43,1
41.484826000000005,-88.045455,09:25:44,1
41.484874,-88.045411,09:25:45,1
41.484924,-88.045373,09:25:46,1
41.484979,-88.04534100000001,09:25:47,1
41.485039,-88.04530500000001,09:25:48,1
41.48510100000001,-88.04526200000001,09:25:49,1
41.48517,-88.045213,09:25:50,1
41.48523600000001,-88.045159,09:25:51,1
41.485306,-88.045105,09:25:52,1
41.485375000000005,-88.045047,09:25:53,1
41.485451000000005,-88.044987,09:25:54,1
41.485521,-88.044917,09:25:55,1
41.485583,-88.044833,09:25:56,1
41.48563600000001,-88.04473200000001,09:25:57,1
41.485682,-88.044621,09:25:58,1
41.485721999999996,-88.044503,09:25:59,1
41.485756,-88.04438,09:26:00,1
41.485789999999994,-88.044252,09:26:01,1
41.485819,-88.04412500000001,09:26:02,1
41.485846,-88.044,09:26:03,1
41.485868,-88.043877,09:26:04,1
41.485887000000005,-88.043759,09:26:05,1
41.485898999999996,-88.04364299999999,09:26:06,1
41.485907,-88.04352999999999,09:26:07,1
