0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,all_zero_penalty
0.0,0.0,0.0,0.0,0.020868854336952965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001345011651401555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.24575570325295643,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.641488847471717e-05,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20125771710897758,0.0,0.0,0.0,0.0,0.0,0.15017578800767797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04712145456739173,1.0,0.08704018635140622,0.0,0.0,0.0,0.0,0.0,0.10309360864180749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06633445127952992,0.0,0.005337772663431172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.15793248865949988,0.0,0.0,0.008822417338138155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09447959667522073,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04059675050931194,1.0,0.0
0.0,0.0,0.0,0.5286596342225423,0.0,0.0,0.0060743435244047985,1.0,0.0,0.0,0.17037015929365718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1444184606568953,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000745299756577909,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23902084896067202,0.0,0.0,0.0,1.0,0.0,0.0,0.11289088202912573,0.0,0.0,0.0,0.004078750564092383,1.0,0.0,1.0,0.0
0.003372909428596788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903130916219215,0.0,0.0,0.0,0.0,0.0,0.06781910502129292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051769841147606244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.002886382788238556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0005264225021009081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17556588006118054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.008813260764808937,1.0,0.0,0.0,0.0,0.0,0.16481612650250746,1.0,0.0,0.0,0.061611406843678905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005204847860053015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0044666369867824565,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002642421948476634,0.0,0.0,0.0,0.0,0.0,1.0,0.21026686438009867,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0005050261245048943,0.021122674231129845,1.0,0.0,0.0,0.0,0.0,0.086949630581388,0.0,0.0,0.0,0.0,0.0,0.01123049078904176,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0010819619212569975,0.007169345918891635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05683843086947218,1.0,0.0,0.0,0.0,0.0,0.0009816646499749174,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0004832882856925028,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.09458587509056833,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2039058643438316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03789744505200643,0.0,0.0,1.0,0.0,0.0,0.07207197636181878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018026508004511217,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.00010991949879240251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1144254869452258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.6948452544228462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.07403939693197065,0.0,1.0,0.07490902618898036,0.005452143325684517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036186906000023004,0.0
0.0,0.0,0.0,0.0,0.006951636174378816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
