0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
44.12594971286436,-0.23209456611711946,-0.9726932262429435,46.253789391072544,-0.07966212485267644,-0.996821922844776,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,459.66421893569037,0.7165978113751653,0.6974866140165867,384.7592822978433,-0.7855103993832068,0.6188484567814926,166.2514792260767,-0.1406128425147311,-0.9900646587571579,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,355.97199785133955,0.06911107506790616,-0.9976089711419792,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,397.4800630075654,0.04312971436343756,-0.9990694809366004,500.0,0.0,0.0,168.4506726478865,0.011895178583779477,0.9999292498604389,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
444.39788547715216,-0.1285039840267138,0.9917089926431353,406.49420287439807,-0.9992881055417882,0.03772641147397957,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,227.68658777254848,0.99934318225376,-0.036238157830224015,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,248.40014431020936,0.9859208432624936,0.16721271130082596,500.0,0.0,0.0,364.69360096864887,-0.03540797233018574,-0.9993729411463295,67.44090088907666,0.42090882206071384,-0.9071029508889619,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,446.3515660480431,0.8384783576792907,0.544934898591969,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,203.51449750502266,0.9992332156860352,-0.03915329704821283,500.0,0.0,0.0,500.0,0.0,0.0,84.77457061578181,-0.9953477016574838,0.0963480814814948,500.0,0.0,0.0,500.0,0.0,0.0,460.54352947701625,0.24098814817231357,0.9705280585539395,500.0,0.0,0.0,12.43861974387223,0.9575970452584356,0.2881109142540657,500.0,0.0,0.0,500.0,0.0,0.0,290.4563644851969,0.5373265838712791,-0.8433742599019852
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,354.2322962540477,-0.009427668676358232,-0.9999555585441429,500.0,0.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,175.59160338867778,0.45455519146417867,0.8907185739126382,270.8002456035893,0.43245198708530974,0.9016569629664971,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,338.07852654552966,-0.8399705947463315,-0.5426319194089987,500.0,0.0,0.0,500.0,0.0,0.0,112.09386287324448,0.9354924314234346,0.3533467287940704,500.0,0.0,0.0,500.0,0.0,0.0,242.15640196638893,-0.38798747200994554,-0.9216646470182805,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,372.94054779013806,-0.1259633080731906,-0.9920349011094612,500.0,0.0,0.0,500.0,0.0,0.0,74.04154220274587,-0.8479590097567995,0.5300618056154093,500.0,0.0,0.0,500.0,0.0,0.0,359.8297111685058,-0.49065629357118234,-0.8713532013936655,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,143.89633459640004,0.5384318218380844,-0.8426690769407178,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,167.31352682011584,-0.999998014759148,0.0019926057720955443,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,101.10925579031803,0.9963888902240479,0.08490688687079719,97.96877956067219,0.04488286886634631,0.9989922562674479,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,434.1785334918979,0.6168768702011402,0.7870596718234556,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,49.374583114942986,0.1217479141029206,0.9925610537451023,72.11802741418086,0.9909743187910863,-0.13405185376018638,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,173.0451076306184,0.21872116113646994,0.975787401881739,500.0,0.0,0.0,500.0,0.0,0.0
490.19348545541334,0.013625577749790856,-0.9999071675065563,500.0,0.0,0.0,500.0,0.0,0.0,116.96182428308269,0.55963440197089,0.8287396069518365,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,350.2805877420387,0.014459941568397621,-0.999895449579524,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,18.412033351677298,-0.12696638454022752,-0.9919070204393067,500.0,0.0,0.0,309.9488037237486,-0.05554922093426291,-0.9984559499815685,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,296.68794100157714,0.11781510226510075,0.9930355490506187,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,132.0743774041604,-0.8538116657478865,0.5205820198900644,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,143.4502979669849,-0.10864201002388234,0.9940809391885405,500.0,0.0,0.0,51.61426239960315,-0.9985791105199961,-0.053289398880952236,500.0,0.0,0.0,359.27787613659814,-0.25995770677430413,0.9656200032562731,500.0,0.0,0.0,163.59602882914913,-0.2544896098815204,-0.9670755081493645,359.0399722752669,-0.02077319089469208,-0.9997842139882249,411.98874403226915,0.029992235606036602,0.9995501317109372,262.2408031366562,-0.059004582946177456,0.9982577118116082,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,7.65444267927973,-0.13088809451329814,-0.9913971488332403,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,420.2077892482321,-0.03642585971831379,0.999336358161646
